MANDT,ACCT,ITEM_NO,POST_DATE,VALUT,AMOUNT,WAERS,DC_IND,TEXT
100,000050000390,000001,20240909,20230509,1528433,MXN,H,Transferencia
100,000050000390,000002,20220615,20220625,3264070,MXN,H,Pago
100,000050000390,000003,20200523,20240704,2074850,MXN,H,Transferencia
100,000050000390,000004,20240410,20201020,3198154,MXN,S,Retiro
100,000050000390,000005,20240527,20221010,2590281,MXN,H,Pago
100,000050000390,000006,20230416,20221121,949697,MXN,H,Pago
100,000050000390,000007,20220816,20230204,2489731,MXN,S,Pago
100,000050000390,000008,20221230,20241119,324209,MXN,S,Pago
100,000050000390,000009,20241109,20210618,2010483,MXN,H,Deposito
100,000050000390,000010,20221013,20230126,3681733,MXN,S,Retiro
100,000050000391,000001,20240627,20200104,1501385,JPY,H,Transferencia
100,000050000391,000002,20220705,20200704,4675441,JPY,H,Retiro
100,000050000391,000003,20200928,20240228,115995,JPY,S,Pago
100,000050000391,000004,20221001,20230716,2136825,JPY,H,Deposito
100,000050000391,000005,20230908,20231010,3936052,JPY,H,Retiro
100,000050000391,000006,20210731,20231115,1431170,JPY,S,Retiro
100,000050000391,000007,20200203,20210421,1324963,JPY,H,Retiro
100,000050000391,000008,20240628,20200305,3244301,JPY,H,Deposito
100,000050000391,000009,20220914,20221101,1769208,JPY,S,Comision
100,000050000392,000001,20220415,20200524,1447976,CLP,S,Pago
100,50000392,000002,20240408,20200508,4137709,CLP,S,Retiro
100,000050000392,000003,20220620,20230323,2292618,CLP,H,Transferencia
100,000050000392,000004,20200415,20230315,2820551,CLP,H,Pago
100,000050000392,000005,20220131,20220112,3502593,CLP,H,Comision
100,000050000392,000006,20220404,20220724,304029,CLP,S,Comision
100,000050000392,000007,20221110,20241117,391118,CLP,S,Retiro
100,000050000393,000001,20211010,20221028,1315457,MXN,H,Comision
100,000050000393,000002,20220810,20240421,3877914,MXN,S,Retiro
100,000050000393,000003,20201118,20221120,327654,MXN,S,Comision
100,000050000393,000004,20220609,20211128,364382,MXN,H,Retiro
100,000050000393,000005,20241130,20210120,4774589,MXN,H,Deposito
100,000050000393,000006,20210518,20230807,1306046,MXN,H,Pago
100,000050000393,000007,20211212,20231122,4264977,MXN,S,Retiro
100,000050000393,000008,20231111,20200307,2854830,MXN,S,Retiro
100,000050000393,000009,20200915,20230905,99578,MXN,H,Retiro
100,000050000393,000010,20210504,20211227,4380476,MXN,S,Transferencia
100,000050000393,000011,20221122,20220528,1974841,MXN,H,Transferencia
100,000050000393,000012,20200921,20200326,4699372,MXN,H,Deposito
100,000050000393,000013,20221203,20220729,3646327,MXN,S,Comision
100,000050000393,000014,20240819,20221018,2430885,MXN,H,Pago
100,000050000393,000015,20200625,20210118,626642,MXN,H,Transferencia
100,000050000393,000016,20220802,20221022,2434964,MXN,H,Retiro
100,000050000394,000001,20210829,20230203,2693671,MXN,H,Pago
100,000050000394,000002,20200120,20240426,4710314,MXN,S,Comision
100,000050000394,000003,20241026,20240624,1369121,MXN,S,Retiro
100,000050000394,000004,20231226,20211022,3869161,MXN,H,Comision
100,000050000394,000005,20200801,20230314,3466452,MXN,H,Pago
100,000050000394,000006,20200701,20201111,817900,MXN,S,Retiro
100,000050000394,000007,20230111,20240520,179009,MXN,H,Pago
100,000050000394,000008,20230714,20210102,922360,MXN,S,Comision
100,000050000394,000009,20220519,20240105,1036848,MXN,H,Retiro
100,000050000394,000010,20241109,20210427,4517952,MXN,H,Pago
100,000050000395,000001,20230725,20211106,663420,USD,H,Deposito
100,000050000395,000002,20210905,20220702,1096785,USD,S,Retiro
100,000050000395,000003,20230518,20240717,2805091,USD,S,Deposito
100,000050000395,000004,20210124,20200304,117104,USD,H,Retiro
100,000050000395,000005,20221113,20241013,4028801,USD,H,Comision
100,000050000395,000006,20220628,20230112,1752251,USD,S,Deposito
100,000050000395,000007,20201029,20240523,1451562,USD,H,Deposito
100,000050000395,000008,20210423,20220509,690214,USD,H,Retiro
100,000050000395,000009,20231002,20210130,4243203,USD,S,Retiro
100,000050000395,000010,20200611,20230603,185219,USD,H,Comision
100,000050000395,000011,20241014,20220915,1568549,USD,H,Deposito
100,000050000395,000012,20230625,20220221,2250959,USD,S,Retiro
100,000050000395,000013,20230719,20211104,1262068,USD,S,Deposito
100,000050000395,000014,20231227,20231213,4071220,USD,H,Deposito
100,000050000395,000015,20240522,20231109,1511560,USD,S,Retiro
100,000050000395,000016,20210316,20200812,2918333,USD,S,Comision
100,000050000395,000017,20200730,20201123,4351740,USD,S,Comision
100,000050000396,000001,20210112,20210101,,MXN,S,Transferencia
100,000050000396,000002,20220330,20210701,1205418,MXN,H,Transferencia
100,000050000396,000003,20221014,20210615,4699046,MXN,H,Transferencia
100,000050000396,000004,20240124,20240406,361940,MXN,S,Pago
100,000050000396,000005,20241109,20230611,4256303,MXN,S,Deposito
100,000050000397,000001,20221002,20220110,2902991,USD,H,Retiro
100,000050000397,000002,20240806,20240315,4800569,USD,H,Transferencia
100,000050000397,000003,20220626,20200109,3663585,USD,H,Transferencia
100,000050000397,000004,20221129,20240907,2286900,USD,H,Retiro
100,000050000397,000005,20240205,20210121,2672292,USD,S,Pago
100,000050000397,000006,20230803,20220413,3626434,USD,H,Deposito
100,000050000397,000007,20240126,20240206,3862008,USD,H,Transferencia
100,000050000397,000008,20201228,20211103,2530194,USD,S,Pago
100,000050000397,000009,20200905,20210421,2815399,USD,H,Comision
100,000050000397,000010,20200603,20230429,4695120,USD,S,Transferencia
100,000050000397,000011,20200726,20220928,4895689,USD,H,Comision
100,000099004533,000012,20231018,20221215,948548,USD,H,Pago
100,000050000397,000013,20200225,20230320,4465588,USD,H,Comision
100,000050000397,000014,20210928,20221022,3246396,USD,S,Deposito
100,000050000398,000001,20231209,20200331,637611,MXN,H,Transferencia
100,000050000398,000002,20240603,20240911,1701285,MXN,S,Retiro
100,000050000398,000003,20220630,20241013,1766065,MXN,S,Pago
100,000050000398,000004,20230210,20240118,970133,MXN,S,Pago
100,000050000398,000005,20210210,20240324,34214,MXN,H,Retiro
100,000050000399,000001,20220406,20200731,3781616,MXN,H,Comision
100,000050000399,000002,20220902,20211104,3858289,MXN,H,Comision
100,000050000399,000003,20201220,20240410,1622968,MXN,S,Deposito
100,000050000399,000004,20230323,20210323,4453578,MXN,H,Retiro
100,000050000399,000005,20230506,20220404,2541742,MXN,H,Retiro
100,000050000399,000006,20220718,20230215,3665388,MXN,H,Retiro
100,000050000399,000007,20240414,20230808,2666518,MXN,H,Pago
100,000050000399,000008,20201117,20211030,2707766,MXN,H,Pago
100,000050000399,000009,20240722,20220810,2718739,MXN,H,Retiro
100,000050000399,000010,20220920,20241109,4371259,MXN,S,Retiro
100,000050000399,000011,20220810,20220428,2973645,MXN,S,Retiro
100,000050000399,000012,20230920,20230419,1105903,MXN,S,Deposito
100,000050000399,000013,20200919,20220216,1775802,MXN,S,Retiro
100,000050000399,000014,20230602,20231103,4469975,MXN,S,Pago
100,000050000399,000015,20201103,20221010,1680139,MXN,H,Comision
100,000050000399,000016,20230514,20220626,3327067,MXN,H,Retiro
100,000050000399,000017,20200216,20220829,2082494,MXN,H,Deposito
100,50000399,000018,20230803,20210223,2142291,MXN,H,Transferencia
100,000050000400,000001,20221016,20210811,4019984,USD,S,Comision
100,000050000400,000002,20210401,20211121,865694,USD,H,Deposito
100,000050000400,000003,20210204,20240115,2296777,USD,H,Transferencia
100,000050000400,000004,20231217,20211206,861414,USD,H,Pago
100,000050000400,000005,20221124,20201228,3004097,USD,H,Pago
100,000050000400,000006,20200208,20200215,4344185,USD,S,Comision
100,000050000400,000007,20211125,20240718,2110534,USD,H,Comision
100,000050000400,000008,20201103,20231121,3191648,USD,S,Transferencia
100,000050000400,000009,20240830,20210122,2713150,USD,H,Pago
100,000050000400,000010,20200402,20241009,3815692,USD,H,Comision
100,000050000400,000011,20231227,20220131,3407754,USD,H,Transferencia
100,000050000400,000012,20240229,20240622,4626242,USD,S,Comision
100,000050000400,000013,20230802,20201216,3844401,USD,H,Retiro
100,000050000401,000001,20241006,20221227,3008601,USD,S,Transferencia
100,000050000401,000002,20210321,20220114,766250,USD,H,Comision
100,000050000401,000003,20240423,20200522,2637210,USD,H,Transferencia
100,000050000401,000004,20220809,20240629,654208,USD,H,Pago
100,000050000401,000005,20230107,20200921,2196643,USD,S,Pago
100,000050000401,000006,20220315,20221128,1492476,USD,S,Deposito
100,000050000401,000007,20200409,20230721,4338154,USD,S,Comision
100,000050000401,000008,20210714,20210815,2515959,USD,H,Transferencia
100,000050000401,000009,20220705,20230503,775828,USD,H,Pago
100,000050000401,000010,20210610,20220804,2373675,USD,S,Pago
100,000050000401,000011,20230219,20210615,4364298,USD,H,Retiro
100,000050000401,000012,20240701,20241102,3310733,USD,S,Deposito
100,000050000401,000013,20200816,20230114,1534544,USD,S,Comision
100,000050000402,000001,20210125,20210327,1328269,MXN,H,Pago
100,000050000402,000002,20230824,20230419,1543320,MXN,S,Transferencia
100,000050000402,000003,20230708,20240810,272589,MXN,H,Pago
100,000050000402,000004,20240620,20200321,3662655,MXN,S,Pago
100,000050000402,000005,20230619,20231119,2154586,MXN,H,Pago
100,000050000402,000006,20230316,20230705,2282517,MXN,S,Pago
100,000050000402,000007,20201103,20240218,544306,MXN,S,Transferencia
100,000050000402,000008,20240405,20240722,2779727,MXN,H,Transferencia
100,000050000402,000009,20230723,20240117,754635,MXN,H,Comision
100,000050000402,000010,20230208,20230209,3727596,MXN,H,Retiro
100,000050000403,000001,20210315,20220518,3043285,USD,H,Retiro
100,000050000403,000002,20200809,20230806,2270439,USD,H,Deposito
100,000050000403,000003,20240902,20240703,3556697,USD,H,Transferencia
100,000050000403,000004,20230907,20201108,2614885,USD,H,Comision
100,000050000403,000005,20230316,20201016,4045376,USD,H,Retiro
100,000050000403,000006,20240720,20211206,3138141,USD,S,Retiro
100,000050000403,000007,20201107,20210115,3504100,USD,H,Transferencia
100,000050000403,000008,20200122,20240106,325868,USD,H,Pago
100,000050000403,000009,20210808,20211112,1587227,USD,H,Pago
100,000050000403,000010,20230408,20230813,618739,USD,H,Transferencia
100,000050000403,000011,20200113,20210704,742625,USD,H,Deposito
100,000050000403,000012,20200813,20230414,1250533,USD,H,Comision
100,000050000403,000013,20200804,20201112,2183861,USD,H,Transferencia
100,000050000403,000014,20230228,20231121,887009,USD,S,Transferencia
100,000050000403,000015,20240602,20200424,1830595,USD,S,Comision
100,000050000403,000016,20230705,20241022,2098904,USD,S,Deposito
100,000050000403,000017,20200617,20240421,3093024,USD,S,Deposito
100,000050000403,000018,20241114,20210222,392178,USD,S,Deposito
100,000050000404,000001,20240929,20240614,1345368,MXN,H,Retiro
100,000050000404,000002,20220819,20221212,4469134,MXN,H,Transferencia
100,000050000404,000003,20220221,20200419,2026671,MXN,S,Pago
100,000050000404,000004,20240102,20240315,1994884,MXN,S,Transferencia
100,000050000404,000005,20210817,20200614,4420661,MXN,H,Comision
100,000050000404,000006,20220810,20240827,804390,MXN,S,Pago
100,000050000404,000007,20210209,20211118,535694,MXN,S,Deposito
100,000050000404,000008,20221029,20220208,2389667,MXN,H,Pago
100,000050000404,000009,20230808,20220822,2925488,MXN,S,Transferencia
100,000050000404,000010,20201023,20230909,3932731,MXN,S,Transferencia
100,000050000404,000011,20230503,20230315,1363256,MXN,S,Pago
100,000050000404,000012,20201126,20210130,2077176,MXN,H,Retiro
100,000050000404,000013,20230206,20231103,4152052,MXN,S,Transferencia
100,000050000404,000014,20201003,20200422,277797,MXN,H,Comision
100,000050000405,000001,20240922,20230803,154448,MXN,S,Pago
100,000050000405,000002,20200528,20201120,1885423,MXN,H,Retiro
100,000050000405,000003,20240317,20240519,3459431,MXN,S,Transferencia
100,000050000405,000004,20210528,20230321,4189565,MXN,S,Deposito
100,000050000405,000005,20230829,20220502,4157965,MXN,H,Retiro
100,000050000405,000006,20201116,20231125,4617168,MXN,S,Deposito
100,000050000405,000007,20231110,20210630,683116,MXN,H,Transferencia
100,000050000405,000008,20201225,20220523,2556454,MXN,S,Transferencia
100,000050000405,000009,20220205,20231223,1443490,MXN,S,Deposito
100,000050000405,000010,20210219,20211018,220188,MXN,S,Deposito
100,000050000405,000011,20210315,20231111,2152903,MXN,H,Pago
100,000050000405,000012,20220811,20230613,4579419,MXN,S,Retiro
100,000050000406,000001,20200724,20220330,664890,JPY,H,Pago
100,000050000406,000002,20220618,20221105,2275355,JPY,H,Comision
100,000050000406,000003,20230110,20221224,4398036,JPY,S,Retiro
100,000050000406,000004,20220228,20200726,403623,JPY,H,Comision
100,000050000406,000005,20210720,20231231,1824794,JPY,H,Transferencia
100,000050000406,000006,20230221,20221030,875976,JPY,S,Comision
100,000050000406,000007,20211018,20240711,260092,JPY,H,Deposito
100,000050000406,000008,20220421,20221214,3092909,JPY,S,Deposito
100,000050000407,000001,20230428,20210214,3326354,JPY,H,Deposito
100,000050000407,000002,20231202,20230428,1758620,JPY,H,Deposito
100,000050000407,000003,20210206,20211015,4373230,JPY,H,Deposito
100,000050000407,000004,20200904,20210710,86489,JPY,H,Pago
100,000050000407,000005,20240610,20241108,1597047,JPY,S,Comision
100,000050000407,000006,20221117,20210724,4694280,JPY,H,Retiro
100,000050000407,000007,20200717,20240814,3720486,JPY,H,Comision
100,000050000407,000008,20200722,20211106,1505750,JPY,H,Transferencia
100,000050000407,000009,20200626,20220816,3420304,JPY,S,Transferencia
100,000050000407,000010,20210125,20231119,1240795,JPY,H,Pago
100,000050000407,000011,20200912,20230310,1161149,JPY,S,Pago
100,000050000408,000001,20201004,20240416,1741800,MXN,H,Transferencia
100,000050000408,000002,20220406,20220114,3995799,MXN,H,Deposito
100,000050000408,000003,20210824,20240128,4576731,MXN,S,Transferencia
100,000050000408,000004,20210101,20200221,4706649,MXN,S,Pago
100,000050000409,000001,20241023,20220808,2844856,JPY,S,Retiro
100,000050000409,000002,20211002,20211127,4426920,JPY,S,Comision
100,000050000409,000003,20211026,20230211,3382244,JPY,H,Retiro
100,000050000409,000004,20201201,20230403,2264836,JPY,H,Comision
100,000050000409,000005,20211125,20230409,4335942,JPY,H,Transferencia
100,000050000409,000006,20201124,20230730,4241211,JPY,S,Pago
100,000050000409,000007,20200413,20240618,403401,JPY,H,Transferencia
100,000050000409,000008,20210108,20220531,3478402,JPY,S,Retiro
100,000050000409,000009,20231222,20220926,1233505,JPY,H,Deposito
100,000050000409,000010,20220131,20240306,2317036,JPY,S,Transferencia
100,000050000409,000011,20230817,20201214,4189770,JPY,S,Deposito
100,000050000409,000012,20210621,20220611,4126612,JPY,S,Pago
100,000050000409,000013,20240418,20210410,1684488,JPY,S,Transferencia
100,000050000409,000014,20210111,20240103,3077040,JPY,H,Deposito
100,000050000409,000015,20210319,20220704,3259228,JPY,H,Comision
100,000050000409,000016,20210928,20230107,1638348,JPY,S,Pago
100,000050000409,000017,20210504,20240315,958000,JPY,S,Pago
100,000050000409,000018,20210725,20210324,2444146,JPY,H,Transferencia
100,000050000410,000001,20231016,20230716,674658,MXN,S,Retiro
100,000050000410,000002,20210427,20230108,985347,MXN,S,Comision
100,000050000410,000003,20220810,20210116,3950948,MXN,S,Comision
100,000050000410,000004,20200610,20201122,4652791,MXN,H,Deposito
100,000050000410,000005,20200818,20241111,3448101,MXN,S,Retiro
100,000050000410,000006,20220906,20241009,596916,MXN,H,Deposito
100,000050000410,000007,20240524,20230514,3444255,MXN,H,Pago
100,000050000410,000008,20231026,20240827,2155791,MXN,S,Transferencia
100,000050000411,000001,20240921,20201122,4412595,USD,H,Comision
100,000050000411,000002,20240831,20240114,125272,USD,S,Transferencia
100,000050000411,000003,20200131,20200222,127645,USD,S,Transferencia
100,000050000411,000004,20221222,20230121,3010424,USD,S,Deposito
100,000050000411,000005,20201218,20200314,1163892,USD,S,Pago
100,000050000411,000006,20241031,20220611,432319,USD,S,Deposito
100,000050000411,000007,20210812,20200311,1289024,USD,H,Comision
100,000050000411,000008,20220408,20210730,4002366,USD,H,Transferencia
100,000050000411,000009,20230520,20200207,4530747,USD,H,Deposito
100,000050000411,000010,20220910,20230720,1632600,USD,H,Retiro
100,000050000411,000011,20240906,20200614,818600,USD,H,Deposito
100,000050000412,000001,20231215,20200325,960965,JPY,S,Transferencia
100,000050000412,000002,20211120,20230412,3132080,JPY,S,Transferencia
100,000050000412,000003,20220426,20240506,2334,JPY,S,Deposito
100,000050000412,000004,20210825,20220210,2203272,JPY,S,Transferencia
100,000050000412,000005,20220903,20210427,3280038,JPY,H,Pago
100,000050000412,000006,20210307,20210317,4113261,JPY,S,Comision
100,000050000412,000007,20230602,20230121,4239078,JPY,S,Deposito
